country,countryname,oecdmember,eumember,edate,date,party,partyname,partyabbrev,parfam,coderid,manual,coderyear,testresult,testeditsim,pervote,voteest,presvote,absseat,totseats,progtype,datasetorigin,corpusversion,total,peruncod,per101,per102,per103,per104,per105,per106,per107,per108,per109,per110,per201,per202,per203,per204,per301,per302,per303,per304,per305,per401,per402,per403,per404,per405,per406,per407,per408,per409,per410,per411,per412,per413,per414,per415,per416,per501,per502,per503,per504,per505,per506,per507,per601,per602,per603,per604,per605,per606,per607,per608,per701,per702,per703,per704,per705,per706,per1011,per1012,per1013,per1014,per1015,per1016,per1021,per1022,per1023,per1024,per1025,per1026,per1031,per1032,per1033,per2021,per2022,per2023,per2031,per2032,per2033,per2041,per3011,per3051,per3052,per3053,per3054,per3055,per4011,per4012,per4013,per4014,per4121,per4122,per4123,per4124,per4131,per4132,per5021,per5031,per5041,per5061,per6011,per6012,per6013,per6014,per6061,per6071,per6072,per6081,per7051,per7052,per7061,per7062,per103_1,per103_2,per201_1,per201_2,per202_1,per202_2,per202_3,per202_4,per305_1,per305_2,per305_3,per305_4,per305_5,per305_6,per416_1,per416_2,per601_1,per601_2,per602_1,per602_2,per605_1,per605_2,per606_1,per606_2,per607_1,per607_2,per607_3,per608_1,per608_2,per608_3,per703_1,per703_2,rile,planeco,markeco,welfare,intpeace,datasetversion,id_perm
31,France,0,10,1958-11-23,195811,31320,French Section of the Workers' International,SIFO,30,106,999,1982,NA,NA,15.476,0,NA,44,465,1,10,,46,0,8.700000000000001,0,0,0,6.5,15.2,4.3,4.3,0,0,4.3,6.5,19.6,0,0,0,2.2,2.2,0,0,0,2.2,0,0,0,0,6.5,0,2.2,2.2,0,2.2,2.2,0,0,0,0,0,0,0,4.3,0,0,0,0,0,0,0,0,0,4.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-19.4,2.2,2.2,0,21.7,2021a,JH3WDC
31,France,0,10,1958-11-23,195811,31421,Radical Socialist Party,RRRS,40,106,999,1982,NA,NA,9.651,0,NA,23,465,1,10,,50,0,4,0,0,0,0,0,0,8,0,0,2,4,6,2,0,0,0,0,2,0,4,0,0,0,0,0,16,0,0,6,0,0,10,0,0,0,0,12,8,0,4,0,0,0,0,0,0,0,0,0,0,2,4,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,0,10,20,0,2021a,PW947M
31,France,0,10,1958-11-23,195811,31521,Popular Republican Movement,MRP,50,106,999,1982,NA,NA,11.09,0,NA,57,465,1,10,,159,0,3.1,0,0,0,0,0,0,2.5,0,0,0,1.9,1.3,0,3.8,0,0.6,0,0.6,0.6,4.4,0.6,0,0,0,0,1.3,0,0,4.4,0,0,1.9,0,0,0,5,5.7,8.2,0,11.9,0,1.9,0,0,0,0,0,1.3,0,0.6,0,9.4,10.1,4.4,14.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-12.5,0.6,2.5,13.9,0,2021a,9ND8OX
31,France,0,10,1958-11-23,195811,31621,Union for the New Republic - Gaullists,UNR,60,106,999,1982,NA,NA,20.638,0,NA,198,465,1,10,,266,0,8.6,0,0,3,0,1.9,0,0,6,2.6,4.5,4.9,8.3,0,1.5,0,1.5,0,6.4,1.1,2.6,1.9,4.1,0,2.3,0,1.9,0,3,4.5,0,0,1.9,0,0,0,0.8,4.5,0,0,3,0,4.1,0,1.5,0,0,2.3,1.1,0,1.9,0,2.3,0.8,1.1,4.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.7,6,3,4.5,1.9,2021a,EXH9W1
31,France,0,10,1958-11-23,195811,31622,National Centre of Independents and Peasants - Conservatives,CNIP,60,106,999,1982,NA,NA,19.964,0,NA,133,465,1,10,,243,0,2.9,1.6,0,1.2,0,1.2,1.2,0.8,0,0,7,5.8,8.2,0,7,0,1.2,0.4,3.7,4.1,4.9,1.6,1.2,0,0.8,0,2.9,0,3.3,2.9,0,0,2.5,0,0,0,0.4,2.9,1.2,0,2.9,0,4.9,0,0.8,0,0,0.8,0.8,0,2.5,0,4.5,5.3,0.8,5.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.7,2.8,6.600000000000001,4.1,2.8,2021a,J6Y9TX
31,France,10,10,1962-11-18,196211,31220,French Communist Party,PCF,20,106,999,1982,NA,NA,21.875,0,NA,41,465,1,10,,149,0,0,0,0.7000000000000001,0,3.4,2,0,0,0,6.7,5.4,8.700000000000001,0,4.7,2,0,0.7000000000000001,2,2,0,0,2,0.7000000000000001,0,1.3,0,1.3,0,3.4,3.4,4,2,0,0,0,0.7000000000000001,2.7,9.4,5.4,0,3.4,0,0,4,0,0,0,0,0,1.3,9.4,0,2.7,1.3,1.3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-35.6,6.7,0,14.8,5.4,2021a,WBJQJ7
31,France,10,10,1962-11-18,196211,31320,French Section of the Workers' International,SIFO,30,106,999,1982,NA,NA,12.432,0,NA,64,465,1,10,,113,0,2.7,0,4.4,0,2.7,6.2,4.4,4.4,0,0,4.4,3.5,1.8,0,1.8,0,0,0,0,0,0,4.4,0.9,0,0,0,2.7,0,0,0,4.4,0,0,0,0,0,2.7,8,10.6,0,8,0,0,0,0,0,0,0,0.9,0,6.2,0,3.5,1.8,4.4,5.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-49.5,9.700000000000001,0,18.6,8.9,2021a,UYON1M
31,France,10,10,1962-11-18,196211,31421,Radical Socialist Party,RRRS,40,106,999,1982,NA,NA,7.421,0,NA,41,465,1,10,,198,0,3,0,1,2,3.5,0,0.5,3.5,15.2,0,0,7.100000000000001,3.5,1.5,4.5,7.100000000000001,0,1,0,1,2.5,5.100000000000001,1,2,0,0,2,1,0,1.5,4,0,0,0,0,1,1.5,0,1.5,1,9.1,0,2,0,0,0,0.5,1,0,0,1,0,2.5,3.5,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-20.3,10.1,1,1.5,3.5,2021a,6E1S2Q
31,France,10,10,1962-11-18,196211,31521,Popular Republican Movement,MRP,50,106,999,1982,NA,NA,7.875,0,NA,37,465,1,10,,90,0,1.1,0,0,0,0,0,4.4,4.4,11.1,0,0,8.9,5.600000000000001,0,7.8,0,2.2,0,0,1.1,7.8,0,2.2,0,0,1.1,4.4,0,0,0,0,0,1.1,0,0,0,0,10,6.7,0,0,3.3,0,0,0,0,0,0,4.4,0,1.1,0,2.2,0,0,8.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-6.600000000000001,2.2,2.2,16.7,0,2021a,5EYP53
31,France,10,10,1962-11-18,196211,31621,Union for the New Republic - Gaullists,UNR,60,106,999,1982,NA,NA,33.696,0,NA,230,465,1,10,,374,0,2.4,0,1.6,2.7,0,2.4,1.3,0.8,4.5,1.6,4.3,5.600000000000001,4.3,0,1.3,0,1.9,0,5.3,1.9,4.8,3.2,1.9,0,0.8,0.8,3.7,0.8,4.3,4.5,0.5,0,1.3,0,0,0.3,0.8,3.7,3.5,0,2.7,0,3.7,0,2.1,0,2.4,2.7,0,0,3.2,0,1.9,1.3,1.6,1.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.6,5.600000000000001,3.2,7.2,2.4,2021a,CZGPT1
31,France,10,10,1962-11-18,196211,31622,National Centre of Independents and Peasants - Conservatives,CNIP,60,106,999,1982,NA,NA,11.515,0,NA,32,465,1,10,,156,0,6.4,0,0,0,1.3,1.3,1.9,3.8,0,0,7.7,4.5,1.3,3.8,5.100000000000001,0,1.3,0,1.9,5.8,3.8,1.3,1.3,0,1.9,0.6,3.2,0,1.9,2.6,0,0,3.8,0,0,0.6,1.3,4.5,2.6,0,3.2,0,5.8,0,0,0,0.6,1.3,0,0,1.9,0,4.5,2.6,2.6,1.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.4,2.6,9.6,7.100000000000001,2.6,2021a,Q27N2H
31,France,10,10,1967-03-05,196703,31220,French Communist Party,PCF,20,106,999,1982,NA,NA,22.506,0,NA,72,470,1,10,,94,0,0,0,1.1,0,5.3,4.3,1.1,0,0,1.1,0,3.2,0,2.1,2.1,0,0,0,0,0,1.1,5.3,1.1,0,1.1,0,5.3,0,1.1,3.2,3.2,4.3,0,0,0,1.1,3.2,5.3,9.6,0,6.4,0,0,7.4,0,0,1.1,0,1.1,0,6.4,0,2.1,1.1,1.1,8.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-50.2,9.6,0,14.9,9.6,2021a,3K9W7L
31,France,10,10,1967-03-05,196703,31320,French Section of the Workers' International,SIFO,30,106,999,1982,NA,NA,11.37,1,NA,71,470,2,10,,134,0,0,0,0.7000000000000001,0,4.5,4.5,5.2,3,0,0,4.5,3.7,1.5,4.5,6,1.5,1.5,0.7000000000000001,0,0,1.5,2.2,3,0,0.7000000000000001,0.7000000000000001,0,0,1.5,3,3,0,0,0,0,0,2.2,7.5,8.2,0,6,0,0,2.2,0,0,0,0,0,0,4.5,0,3.7,2.2,0.7000000000000001,5.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-38,8.2,0,15.7,9,2021a,X6SGGM
31,France,10,10,1967-03-05,196703,31421,Radical Socialist Party,RRRS,40,106,999,1982,NA,NA,7.53,1,NA,47,470,2,10,,134,0,0,0,0.7000000000000001,0,4.5,4.5,5.2,3,0,0,4.5,3.7,1.5,4.5,6,1.5,1.5,0.7000000000000001,0,0,1.5,2.2,3,0,0.7000000000000001,0.7000000000000001,0,0,1.5,3,3,0,0,0,0,0,2.2,7.5,8.2,0,6,0,0,2.2,0,0,0,0,0,0,4.5,0,3.7,2.2,0.7000000000000001,5.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-38,8.2,0,15.7,9,2021a,H1N2HM
31,France,10,10,1967-03-05,196703,31522,Democratic Centre,CD,50,106,999,1982,NA,NA,14.093,0,NA,38,470,1,10,,42,0,7.100000000000001,0,0,0,0,0,7.100000000000001,11.9,0,0,2.4,9.5,4.8,2.4,9.5,0,0,4.8,0,7.100000000000001,4.8,2.4,0,0,0,0,2.4,0,4.8,9.5,0,0,2.4,0,0,0,0,0,0,0,0,0,4.8,0,0,0,0,0,2.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.3,2.4,9.5,0,0,2021a,RH3V7S
31,France,10,10,1967-03-05,196703,31621,Democratic Union of the Fifth Republic - Gaulists,UD-Ve,60,106,999,1982,NA,NA,32.953,0,NA,191,470,1,10,,65,0,6.2,0,1.5,9.200000000000001,0,9.200000000000001,0,0,9.200000000000001,0,0,1.5,6.2,0,0,0,0,4.600000000000001,0,0,3.1,3.1,0,0,0,0,9.200000000000001,0,4.600000000000001,0,0,0,0,0,0,0,0,10.8,0,6.2,0,0,0,0,0,0,0,3.1,0,0,1.5,0,4.600000000000001,1.5,0,4.600000000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,3.1,0,10.8,9.200000000000001,2021a,CLUYOK
31,France,10,10,1967-03-05,196703,31622,National Centre of Independents and Peasants - Conservatives,CNIP,60,998,998,NA,NA,NA,3.26,0,NA,7,470,3,10,,156,0,6.4,0,0,0,1.3,1.3,1.9,3.8,0,0,7.7,4.5,1.3,3.8,5.100000000000001,0,1.3,0,1.9,5.8,3.8,1.3,1.3,0,1.9,0.6,3.2,0,1.9,2.6,0,0,3.8,0,0,0.6,1.3,4.5,2.6,0,3.2,0,5.8,0,0,0,0.6,1.3,0,0,1.9,0,4.5,2.6,2.6,1.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.4,2.6,9.6,7.100000000000001,2.6,2021a,SCO1PS
31,France,10,10,1968-06-23,196806,31220,French Communist Party,PCF,20,106,999,1982,NA,NA,20.024,0,NA,33,470,1,10,,126,0,0,0,2.4,0,3.2,4,0,0,2.4,3.2,2.4,5.600000000000001,0,3.2,0.8,0,1.6,1.6,0.8,0,0,2.4,1.6,0,0,0,1.6,0,0,2.4,3.2,6.3,0.8,0,0,1.6,2.4,8.700000000000001,7.9,0,4.8,0,0,3.2,0,0,0,0,0.8,0,8.700000000000001,0,4,1.6,2.4,4.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-46.1,7.2,0.8,16.6,7.2,2021a,6C4YTG
31,France,10,10,1968-06-23,196806,31320,French Section of the Workers' International,SIFO,30,106,999,1982,NA,NA,9.86,1,NA,34,470,2,10,,59,0,0,0,0,0,3.4,6.8,6.8,0,0,0,3.4,5.100000000000001,0,0,3.4,0,0,0,0,0,0,5.100000000000001,3.4,0,0,3.4,0,0,0,3.4,1.7,1.7,0,0,0,0,5.100000000000001,6.8,8.5,0,1.7,0,0,5.100000000000001,0,6.8,0,0,0,0,5.100000000000001,0,1.7,3.4,1.7,6.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-42.5,10.2,0,15.3,10.2,2021a,D1UVRU
31,France,10,10,1968-06-23,196806,31421,Radical Socialist Party,RRRS,40,106,999,1982,NA,NA,6.67,1,NA,23,470,2,10,,59,0,0,0,0,0,3.4,6.8,6.8,0,0,0,3.4,5.100000000000001,0,0,3.4,0,0,0,0,0,0,5.100000000000001,3.4,0,0,3.4,0,0,0,3.4,1.7,1.7,0,0,0,0,5.100000000000001,6.8,8.5,0,1.7,0,0,5.100000000000001,0,6.8,0,0,0,0,5.100000000000001,0,1.7,3.4,1.7,6.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-42.5,10.2,0,15.3,10.2,2021a,K4QGKT
31,France,10,10,1968-06-23,196806,31522,Progress and Modern Democracy,PDM,50,106,999,1982,NA,NA,10.471,0,NA,26,470,1,10,,48,0,0,0,12.5,0,2.1,2.1,8.3,4.2,0,0,4.2,4.2,4.2,0,0,0,2.1,0,4.2,0,2.1,0,0,0,0,0,8.3,0,6.3,8.3,0,0,0,0,0,0,0,4.2,2.1,0,0,0,6.3,0,6.3,0,0,0,0,0,0,0,2.1,4.2,2.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-4,0,0,6.3,4.2,2021a,RY1C5C
31,France,10,10,1968-06-23,196806,31621,Union for the Defence of the Republic - Gaullists,UDR,60,106,999,1982,NA,NA,38.029,0,NA,282,470,1,10,,51,0,0,0,0,0,0,0,0,0,5.9,0,7.8,5.9,9.8,0,0,0,0,0,13.7,0,3.9,3.9,5.9,0,0,0,0,0,5.9,0,0,0,0,0,0,0,0,7.8,0,0,5.9,0,11.8,0,3.9,0,2,0,0,2,0,0,3.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.3,9.8,0,7.8,0,2021a,W3ZSDK
31,France,10,10,1968-06-23,196806,31622,National Centre of Independents and Peasants - Conservatives,CNIP,60,998,998,NA,NA,NA,1.94,0,NA,8,470,3,10,,156,0,6.4,0,0,0,1.3,1.3,1.9,3.8,0,0,7.7,4.5,1.3,3.8,5.100000000000001,0,1.3,0,1.9,5.8,3.8,1.3,1.3,0,1.9,0.6,3.2,0,1.9,2.6,0,0,3.8,0,0,0.6,1.3,4.5,2.6,0,3.2,0,5.8,0,0,0,0.6,1.3,0,0,1.9,0,4.5,2.6,2.6,1.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.4,2.6,9.6,7.100000000000001,2.6,2021a,3DZNK8
31,France,10,10,1973-03-04,197303,31220,French Communist Party,PCF,20,106,999,1982,NA,NA,21.41,0,NA,73,473,1,10,,242,0,0,0,1.2,2.5,0,3.3,0,0,3.3,2.1,1.7,7.4,0.4,2.1,0.8,0,0,0.8,0.8,0,0,5.8,1.7,0,0,0.4,1.7,0.8,0.8,1.2,3.7,4.1,0.4,0,0,1.2,2.1,6.600000000000001,5,0,2.1,0,0,4.1,1.2,0,1.7,0,0,1.7,6.2,0,4.1,2.1,6.600000000000001,8.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-31.4,11.2,0.4,11.6,3.3,2021a,WSAIC8
31,France,10,10,1973-03-04,197303,31320,Socialist Party,PS,30,106,999,1982,NA,NA,19.103,0,NA,89,473,1,10,,246,0,0.4,0.8,0.8,0,2.4,2.4,1.6,2,0,0.4,4.1,11.8,1.6,2.4,4.1,0,0,1.6,0.4,0.4,1.2,3.7,4.1,0,0.4,0,1.2,0.8,0.8,2.8,4.9,2,0,0,0,1.2,0,6.9,4.9,0,6.100000000000001,0,0,4.9,0,0,0,0,3.3,0,4.1,0,2,1.2,2.8,3.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-41.5,12.7,0.4,11.8,5.600000000000001,2021a,GOD6K1
31,France,10,10,1973-03-04,197303,31523,"Centre, Democracy and Progress",CDP,50,998,998,NA,NA,NA,3.85,0,NA,21,473,3,10,,48,0,0,0,12.5,0,2.1,2.1,8.3,4.2,0,0,4.2,4.2,4.2,0,0,0,2.1,0,4.2,0,2.1,0,0,0,0,0,8.3,0,6.3,8.3,0,0,0,0,0,0,0,4.2,2.1,0,0,0,6.3,0,6.3,0,0,0,0,0,0,0,2.1,4.2,2.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-4,0,0,6.3,4.2,2021a,MCIUHE
31,France,10,10,1973-03-04,197303,31529,Reformers’ Movement,MR,50,106,999,1982,NA,NA,13.3,0,NA,30,473,2,10,,111,0,1.8,0,0,0,0.9,0,1.8,11.7,0,0,3.6,3.6,0,0,11.7,0,1.8,0,0,1.8,4.5,1.8,1.8,0,0,0,1.8,0,0,8.1,0,0,0.9,0,0,1.8,0.9,9,7.2,0,3.6,0,0,0,0,0,0,1.8,0,0,3.6,0,5.4,1.8,1.8,5.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-11.7,3.6,2.7,16.2,0.9,2021a,TKKBCN
